,url,type
33855,boxrec.com/list_bouts.php?human_id=5981&cat=boxer,benign
33856,mutigers.com/sports/m-baskbl/miss-m-baskbl-body.html,benign
33857,genecure.ca/en/programs/scriver-md-phd/about-the-scholarship/,benign
33858,sabenza.com.au/,benign
33859,altiusdirectory.com/Sports/rogers-cup-tennis.php,benign
33860,classmates.com/directory/school/MacDonald%20Cartier%20High%20School?org=25838,benign
33861,etsu.edu/cass/Archives/Collections/afindaid/a557.html,benign
33862,movies.tvguide.com/defiance/296310,benign
33863,factbites.com/topics/Cady-McClain,benign
33864,amazon.com/Long-Distance-Ivy/dp/B00005LMX1,benign
33865,calgarymoldinspection.org/,benign
33866,gaysarchive.com/free/pics-movies/jamie/gold.html,benign
33867,edgyproduct.org/pm/pmwiki.php?n=Main.Index,benign
33868,promiseangels.com/nadia-giosia/homepage.html,benign
33869,store.cstv.com/store_contents.cfm?store_id=225&dept_id=-164&product_id=126209,benign
33870,adglitz.com/2010/11/01/hiv-aids-tv-commercial-from-one-life/,benign
33871,livingplaces.com/PA/Berks_County/Reading_City/Queen_Anne_Historic_District.html,benign
33872,myspace.com/jimdrummonddrums,benign
33873,mediaincanada.com/2009/08/27/radiocanada-20090827/,benign
33874,http://kenh14.vn/2-tek/tvc-online-hieu-qua-hon-quang-cao-tren-tv-kenh-nho-2013052212021490.chn,benign
33875,http://fazenda.gov.br/institucional/organograma/organograma-do-ministerio-da-fazenda-1,benign
33876,mtvmusicmeter.com/artist/samantha_newark/ARXRVWI122988FEC45/,benign
33877,canada.com/calgaryherald/news/calgarybusiness/story.html?id=fd6e1a3f-0d8a-4a21-9698-24828fc3d12a,benign
33878,highschoolsports.net/local/Wilmington/article/Capes-Bartley-will-cap-career/,benign
33879,ratemds.com/doctor-ratings/56320/Dr-Pierre-Gauthier-Laval-QC.html,benign
33880,raresoul.com/archives/1850,benign
33881,depts.noctrl.edu/biology/alumni/index.php?UName=&UPwd=&GetLet=[&ListType=alpha,benign
33882,basketball-reference.com/teams/NYK/,benign
33883,capperspicks.com/blog/nhl/predictions-2011-new-jersey-devils-betting-preview-14911/,benign
33884,studio-arts.concordia.ca/,benign
33885,roydupuis-online.com/library/f_newspapers/lejdq150801.htm,benign
33886,sourcewatch.org/index.php?title=Conrad_Black,benign
33887,bexartx.com/,benign
33888,genforum.genealogy.com/loftin/page3.html,benign
33889,arenafootball.com/game/cleveland-gladiators-orlando-predators-5-14-2011,benign
33890,slinkingtowardretirement.com/?p=20790,benign
33891,nj.com/hssports/blog/boysicehockey/index.ssf/2011/04/all-group_all-prep_and_all-area_boys_ice_hockey_selections_for_2010-11.html,benign
33892,absoluteastronomy.com/topics/Alexander_Morris,benign
33893,topix.com/cfl/montreal-alouettes,benign
33894,utahcountyhomesforsale.net/,benign
33895,wellreadchild.blogspot.com/2009/01/parties-potions-by-sarah-mlynowski.html,benign
33896,deadline.com/tag/wayans-bros-entertainment/,benign
33897,shop.cbssports.com/CBS_Citadel_Bulldogs,benign
33898,youtube.com/watch?v=45VJmgLGNyM,benign
33899,http://metro.co.uk/2015/05/05/fka-twigs-wears-a-tiny-cartoon-penis-on-her-dress-at-the-met-gala-red-carpet-5181460/,benign
33900,aquilaresources.com/,benign
33901,pawsalava.com/heidi-montag-biography-photos-height-weight/,benign
33902,usatopdentists.com/find-dentist/dentist-details.asp?dentist=donald+t.+mcintosh&specialty=periodontics&city=ocala&state=florida,benign
33903,123people.com/a/manuel+romero,benign
33904,marathons.ahotu.com/calendar/marathon/canada/quebec,benign
33905,dictionary.reverso.net/french-english/m̩tamoteur%20de%20recherche,benign
33906,facebook.com/pages/2010-11-Baylor-Lady-Bears-womens-basketball-team/127314757334873,benign
33907,sportsmemorabilia.com/player/Lee_Stevens,benign
33908,realestate.yahoo.com/search/California/San_Francisco/apartments-for-rent,benign
33909,ca.linkedin.com/pub/dir/+/Dorion,benign
33910,puff.com/forums/vb/non-habanos-reviews/280236-perdomo-reserve-10th-anniversary-criollo-robusto.html,benign
33911,slashfilm.com/robert-downey-jr-jon-favreau-talk-iron-man-3-difficulties-the-avengers/,benign
33912,facebook.com/pages/Farmland-Industries/103724119665721,benign
33913,downtr.co/649430-constance-demby-discography-13-cd-1978-2006.html,benign
33914,economicexpert.com/a/Bullet:chess.htm,benign
33915,brownsvilleherald.com/articles/carolina-121320-college-texas.html,benign
33916,thirddegreemerch.com/kataklysm,benign
33917,http://emgn.com/entertainment/meet-zappa-the-adorable-floppy-tongued-sid-lookalike-you-wont-be-able-to-resist/,benign
33918,hospitalimpact.org/index.php/2011/09/07/the_gilded_age_of_healthcare,benign
33919,tvguide.com/celebrities/joseph-wiseman/158915,benign
33920,google.com/hostednews/afp/article/ALeqM5g9X75EFZ5DgLJ9M_zb-lurrV7Rzg?docId=CNG.6de6ffc399496abdfc53c3cb85aed5a1.d11,benign
33921,phoenicia.org/phoeleb.html,benign
33922,jfklibrary.org/Research/Ready-Reference/JFK-Miscellaneous-Information/Grave.aspx,benign
33923,marktibbits.suite101.com/londons-luxury-hotels-the-savoy-a325217,benign
33924,chrome.google.com/webstore/detail/ennflnaebogjainllkhndcpafcgechbb,benign
33925,garmentcenteronline.com/dirbrowse-77.htm,benign
33926,zoominfo.com/people/Pouliot_Jason_1182160954.aspx,benign
33927,usta.com/,benign
33928,http://kenh14.vn/2-tek/ios-8-cho-ipad-se-so-huu-kha-nang-chia-man-hinh-20140610031916908.chn,benign
33929,cduniverse.com/productinfo.asp?pid=6806409,benign
33930,derrickroseonline.org/bulls-preview.php,benign
33931,woodsandwoods.com.au/,benign
33932,http://emgn.com/entertainment/20-of-the-happiest-animals-ever-if-they-can-be-happy-why-cant-we/,benign
33933,classicalarchives.com/work/340030.html,benign
33934,http://superuser.com/questions/678899/wireless-ac-adapter-indicates-max-speed-is-54mbps-when-connected-to-wireless-ac,benign
33935,voices.washingtonpost.com/class-struggle/2011/01/the_snowstorm_knocked_out_our.html,benign
33936,duckduckgo.com/1/c/McGill_University,benign
33937,freshpatents.com/Donald-D-McIntosh-Milford-invdirm.php,benign
33938,ghosttowns.com/states/az/johnnyringogravesite.html,benign
33939,answers.yahoo.com/question/index?qid=20061017104412AAKFjVZ,benign
33940,linkedin.com/pub/bob-newhart/5/2b8/1a3,benign
33941,autoanything.com/car/oldsmobile/cutlass-supreme/95A1A38A2138.aspx,benign
33942,linkedin.com/pub/dir/robert/leger,benign
33943,torrentreactor.net/torrents/4013262/Queen-Rock-in-Montreal%3B-Live-Aid-1981-1080p-Blu-ray,benign
33944,videosurf.com/bobby-jarzombek-63305,benign
33945,irwasteservices.com/,benign
33946,librarything.com/work/4544,benign
33947,theweathernetwork.com/index.php?product=statistics&pagecontent=candsp_clim_codebc_en,benign
33948,last.fm/music/King%2BKhan%2B%2526%2BThe%2BShrines/_/No+Regrets,benign
33949,wilsonwhitetails.com/,benign
33950,music.yahoo.com/aldo-nova/,benign
33951,http://web.de/magazine/unterhaltung/lifestyle/kleine-fuechse-hinterhof-tennisball-30629406,benign
33952,databasebasketball.com/players/playerpage.htm?ilkid=GERARGU01,benign
33953,hopitalpourenfants.com/en/patients/stories.aspx?id=97,benign
33954,freepages.genealogy.rootsweb.ancestry.com/~chatweb/b304.htm,benign
33955,biography.com/people/phyllis-diller-9542308,benign
33956,franchisephil.com/ruta-lee-height/,benign
33957,archive.org/stream/cu31924092322514/cu31924092322514_djvu.txt,benign
33958,timelines.com/topics/air-disasters,benign
33959,laurajaninejohnson.com/,benign
33960,netflix.com/Movie/Middle-Sexes-Redefining-He-and-She/70054461,benign
33961,hockeysfuture.com/articles/6703/sidney_crosbys_rookie_season_part2_records_and_landmarks/,benign
33962,goldstar.com/events/west-hollywood-ca/comedian-mitch-mullany,benign
33963,facebook.com/johnjgarvin,benign
33964,funtaipeibackpackers.hostel.com/,benign
33965,americansouthwest.net/california/trinidad/state_beach.html,benign
33966,goodreads.com/book/show/2540525.Folksinger_s_Wordbook,benign
33967,freepages.genealogy.rootsweb.ancestry.com/~herbarkin/Wright%20html/d0070/g0000010.html,benign
33968,directory.unityonline.org/directory/ministry_search,benign
33969,schoolofservice.org/,benign
33970,incredibleorissa.com/oriyafilms/,benign
33971,amazon.com/One-Live-Kiss/dp/B001IBEQP0,benign
33972,absoluteastronomy.com/topics/Zach_Braff,benign
33973,en.wikipedia.org/wiki/Gerald_Birks,benign
33974,http://twitter.com/home?status=Studying+on+Quizlet%3A+Anatomy+Exam+2+https%3A%2F%2Fquizlet.com%2F_us3b0,benign
33975,http://tobogo.net/cdsb/board.php?board=humor&bm=view&no=1895&category=&auth=&page=1&search=&keyword=&recom=,benign
33976,auctionzip.com/Listings/1062470.html,benign
33977,youtube.com/watch?v=ET8IFxPo61w,benign
33978,youtube.com/watch?v=HWwBh0dzgi4,benign
33979,resumelist.com/company/Rio-Tinto-Alcan-Resume.html,benign
33980,freepick1.com/free-college-basketball-picks/loyola-marymount-lions-vs-ucla-bruins-free-pick-college-basketball-predictions-3/,benign
33981,votelaw.com/blog/archives/election_administration/absentee_ballots/,benign
33982,imdb.com/title/tt0052846/combined,benign
33983,http://babal.net/books/view/30/%D8%AF%D8%A7%D8%B1%D9%88%D9%86-%D9%88%D9%86%D8%B8%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%B7%D9%88%D8%B1,benign
33984,facebook.com/JackGibbonsPiano,benign
33985,jamaica-gleaner.com/gleaner/20100127/ent/ent2.html,benign
33986,mayleann.livejournal.com/,benign
33987,mcnallysmith.edu/academics/percussion.aspx,benign
33988,audiko.net/ringtone/Basil+Poledouris/Anvil+Of+Crom,benign
33989,sympatico.ca/lfsc.res/chouineArticles.html,benign
33990,bizrate.com/blues-music/jimmy-reed-blues/,benign
33991,bridgehunter.com/mo/clay/,benign
33992,http://thenextweb.com/apps/2015/05/13/tapping-on-gmail-avatars-in-android-now-shows-conversations-contact-info-photos-and-more/,benign
33993,education-portal.com/film_director_training.html,benign
33994,alabama.hometownlocator.com/al/jefferson/mccalla.cfm,benign
33995,http://maybank2u.com.my/mbb_info/m2u/public/personalDetail04.do?cntTypeId=1&cntKey=HL15.05.06a&programId=HI-Highlights&newsCatId=/mbb/Highlights/2015&chCatId=/mbb/BBSME,benign
33996,ussoccer.com/Teams/Team-Staff/Pia-Sundhage.aspx,benign
33997,connect.in.com/loy-mendonsa/profile-177641.html,benign
33998,youtube.com/watch?v=krzz9j1OHQ0,benign
33999,http://pornsharing.com/stacked-latina-mary-jean-enjoys-oral-sex-in-the-laundry-room_v77505,benign
34000,vintageccm.com/archives,benign
34001,palmoil-investment.com/,benign
34002,123people.co.uk/s/arthur+robinson,benign
34003,kaiserstructural.com/,benign
34004,video.barnesandnoble.com/DVD/Light-of-My-Eyes/Luigi-Lo-Cascio/e/616892612926,benign
34005,kadamattomchurch.org/kathanar.html,benign
34006,mcadams.posc.mu.edu/oswald.htm,benign
34007,en.wikipedia.org/wiki/Warren_Brusstar,benign
34008,123people.com/s/gordon+nixon,benign
34009,canadalawyerlist.com/lawyer/11270.html,benign
34010,freepages.family.rootsweb.ancestry.com/~rdenney/joshua/names1.htm,benign
34011,vanderbilt.scout.com/2/472301.html,benign
34012,robertedwardauctions.com/auction/2004/591.html,benign
34013,http://wikiwiki.jp/sample/?%B3%B0%C9%F4%A5%EA%A5%F3%A5%AF%A4%F2%A5%AF%A5%C3%A5%B7%A5%E7%A5%F3%A5%DA%A1%BC%A5%B8%A4%D8%C8%F4%A4%D0%A4%B9,benign
34014,bbcanada.com/10001.html,benign
34015,facebook.com/Mimmsn,benign
34016,homepages.sover.net/~spectrum/canada-at.html,benign
34017,chacha.com/question/who-is-karlie-ritter-of-wdaf-tv,benign
34018,youtube.com/watch?v=gSq310xAgT8,benign
34019,imdb.com/title/tt0104111/,benign
34020,http://thechive.com/2015/03/30/another-workweek-means-we-all-need-a-healthy-batch-of-flbp-50-photos/,benign
34021,bigblue82.com/,benign
34022,boatdesigns.com/products.asp?dept=436,benign
34023,http://nesn.com/2015/05/shane-victorino-looks-to-rebound-as-red-sox-go-for-third-straight-win/,benign
34024,lowellgaragedoor.com/,benign
34025,pdfgeni.com/book/service-manual-hymer-pdf.html,benign
34026,youtube.com/watch?v=NhOfwybK-zk,benign
34027,miamiherald.com/2011/10/23/2465246/review-of-julia-scheeres-a-thousand.html,benign
34028,espn.go.com/travel/stadium/_/s/nfl/id/12/arrowhead-stadium,benign
34029,nejm.org/doi/full/10.1056/NEJM199903113401001,benign
34030,http://seesaawiki.jp/pathofexile/d/Path%20of%20Exile%20%a4%ce12%b7%ee%a4%cePvP%a5%a2%a5%c3%a5%d7%a5%c7%a1%bc%a5%c8,benign
34031,fanpix.net/gallery/joe-weider-pictures.htm,benign
34032,thenhf.com/article.php?id=1790,benign
34033,totalfootballstats.com/EasternMichiganEagles.asp,benign
34034,facebook.com/pages/Alden-Penner/112526372091874,benign
34035,simple.wikipedia.org/wiki/Stanley_Cup_Playoffs,benign
34036,caitlin.bridgeblogging.com/,benign
34037,veromi.com/FL/Danny-Stubbs.aspx,benign
34038,freebase.com/view/en/ben_rutledge,benign
34039,imdb.com/name/nm0479017/,benign
34040,yelp.com/biz/teitelbaum-alan-pc-new-york,benign
34041,movies.yahoo.com/shop?d=hc&id=1800018614&cf=gen,benign
34042,lucywho.com/virginia-grey-t32676.html,benign
34043,reunion.com/on/hamilton/hill+park+high+school/,benign
34044,sportslistoftheday.com/2011/04/23/nhl-stanley-cup-playoffs-winners-by-seed/,benign
34045,spinellitoyotalachine.com/en/toyota-promotions/in-house/2011-toyota-matrix-for-sale-2011-matrix-toyota-in-montreal/91959/,benign
34046,potomac.edu/,benign
34047,veromi.com/Tina-Bower.aspx,benign
34048,foodservice.haagendazs.com/,benign
34049,yellowpages.ca/bus/Quebec/Verdun/Douglas-mental-Health-University-Institute/3346969.html,benign
34050,freepages.genealogy.rootsweb.ancestry.com/~conqueror/genealogy_html/b3.htm,benign
34051,zettai.net/find/runcorn/furniture-shops/,benign
34052,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0004859,benign
34053,americanclassicars.com/tag/1962-chevrolet-el-camino/,benign
34054,franklinmineralmuseum.com/whatshere.htm,benign
34055,bankownedproperties.org/cities/new-jersey.php,benign
34056,mansfield.osu.edu/~sabedon/bgnws019.htm,benign
34057,youtube.com/watch?v=CeNX682giOY,benign
34058,pipl.com/directory/name/Alper/Jay,benign
34059,http://rt.com/in-vision/london-victory-day-celebrations/may-london-attended-veterans/,benign
34060,http://mashable.com/watercooler/2015/05/13/britney-spears-iggy-azalea-pretty-girls-video,benign
34061,songkick.com/festivals/225851-woodstock-en-beauce/id/9186461-woodstock-en-beauce-2011,benign
34062,city-data.com/forum/california/510947-rockridge-oakland-ca.html,benign
34063,prospectsacademy.com/jr-prospects2/,benign
34064,lawyerintl.com/city-Los%20Angeles-CA/,benign
34065,primarygames.com/math/topsyturvy/index.htm,benign
34066,gearthhacks.com/downloads/related.php?file=4659,benign
34067,uk.ask.com/wiki/CFB_Esquimalt,benign
34068,slideshare.net/jwilkins27/the-taste-of-rain-why-kneel-by-deep-puddle-dynamics-5-star-review,benign
34069,en.wikipedia.org/wiki/Alpha_Gamma_Rho,benign
34070,imdb.com/title/tt0181865/,benign
34071,katiemoorephoto.com/,benign
34072,stonebridgewedding.com/,benign
34073,indiantravelportal.com/calcutta/,benign
34074,people.famouswhy.com/edmund_gwenn/,benign
34075,http://censor.net.ua/jokes/all/page/1/hero/0/category/0/interval/3/author/0/sortby/date,benign
34076,tributes.com/show/Betty-Evelyn-Boyd-Marlowe-87626977,benign
34077,david-rose.com/,benign
34078,lebrecht.co.uk/blog/?p=3631,benign
34079,redskyretrievers.com/?p=1,benign
34080,stfrancisrangers.co.uk/,benign
34081,en.wikipedia.org/wiki/My_Little_Pony,benign
34082,watch-friends-online.com/,benign
34083,http://atwiki.jp/wiki/%E3%83%98%E3%82%AD%E3%82%AB%E3%82%B2%E3%83%B3%E3%82%AF%E3%83%B3,benign
34084,flickr.com/photos/davetyla/3326960516/,benign
34085,theglobeandmail.com/places/quebec-ridings/election-fed2011/r24066/,benign
34086,linkedin.com/pub/dre-allen/29/aa3/256,benign
34087,scottishwarriors.wordpress.com/2008/04/21/the-difference-between-men-and-angels/,benign
34088,facebook.com/people/Derek-James/100000463230439,benign
34089,pwdatabase.com/pwi/items/13129,benign
34090,azhockey.com/Bo.htm,benign
34091,neoseeker.com/forums/102/t1563905-scooby-doo-mystery-incorporated/,benign
34092,en.wikipedia.org/wiki/Vanier_College_at_York_University,benign
34093,howmanyofme.com/people/Lori_Saunders/,benign
34094,real-estate-careers.longandfoster.com/Licensing-Courses.aspx,benign
34095,elyrics.net/read/d/daniel-belanger-lyrics/opium-lyrics.html,benign
34096,coraline.wikia.com/wiki/Coraline_Jones,benign
34097,reunion.com/l3-12311/,benign
34098,uservideos.smashits.com/video/X0fRs7lE0Jo/islamification-of-brussels-belgium-islamisering-van-brussel-l-islamisation-de-bruxelles.html,benign
34099,agorafinancial.com/agoraentertainment/,benign
34100,z-celebs.com/c/carla_bruni_203/00.html,benign
34101,myspace.com/catarinadossantos,benign
34102,bioskopterbaru.com/movie-search/drama-movie/somewhere.html,benign
34103,zoominfo.com/people_directory/professional_profile/K-2-107104,benign
34104,youtube.com/watch?v=gVkGTiLxeFA,benign
34105,whb-commercial.com/,benign
34106,thefreedictionary.com/till+hell+freezes+over,benign
34107,montreal.beforelastcall.com/happenin/le_marquis/montreal/24789/4/dance_with_the_devil.html,benign
34108,caasports.com/ViewArticle.dbml?DB_OEM_ID=8500&ATCLID=205329551,benign
34109,amazon.co.uk/Wizard-Oz-Sing-Along-Blu-ray/dp/B002EDTTJY,benign
34110,publicrecords.com/people-search-records/lisa-escobar,benign
34111,srtflaw.com/,benign
34112,nymag.com/fashion/models/calmarvez/charlenealmarvez/,benign
34113,amazon.com/Pittsburgh-Penguins-CCM-Vintage-Throwback/dp/B001O7LIP4,benign
34114,content.usatoday.com/sportsdata/football/nfl/game/Broncos_Jaguars/2010/09/12,benign
34115,highschoolsports.lehighvalleylive.com/school/bangor-bangor-area-high-school/boyssoccer/,benign
34116,facebook.com/pages/Partners-Federal-Credit-Union/108765889145979,benign
34117,brazilianportuguesetranslator.com/Razoesparacontratar.html,benign
34118,lawlink.com/listing/state/44/city/Sherman,benign
34119,articles.timesofindia.indiatimes.com/keyword/tetley,benign
34120,music.yahoo.com/king-khan-the-shrines/albums/bollywood-hits-the-hind--159874438,benign
34121,nbc12.com/story/15251777/major-league-soccer-coming-to-nbc-in-2012,benign
34122,http://mylust.com/videos/131697/my-beautiful-indian-girlfriend-playing-with-me-on-the-construction-site/,benign
34123,apartments.com/California/Oakland,benign
34124,michaelreisman.com/,benign
34125,legacy.com/obituaries/kansascity/obituary.aspx?n=mary-blackmar-shelden&pid=148545461,benign
34126,nunes.house.gov/News/DocumentSingle.aspx?DocumentID=240677,benign
34127,aceticket.com/kansas-city-royals-tickets/,benign
34128,artists.letssingit.com/anastacia-lyrics-left-outside-alone-n5hltct,benign
34129,kccrime.blogspot.com/2009/05/escape-from-kansas-city.html,benign
34130,http://babal.net/downloads_details/4/16-%D9%81%D9%8A%D9%84%D9%85-%D8%A7%D9%83%D8%B4%D9%86-%D9%86%D8%B3%D8%AE-720p-BluRay,benign
34131,hockeygear.com/icehockey.html,benign
34132,cartoons.osu.edu/nast/tweed.htm,benign
34133,icelebz.com/celebs4/cali_timmins/,benign
34134,http://noticias.uol.com.br/album/2015/03/06/veja-os-parlamentares-citados-na-lista-de-janot.htm,benign
34135,http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/gtm.start,benign
